:ID,:LABEL,content,metadata
Sentence_b88c2c2a-5c6f-4347-888d-0224c8971d7b,Sentence,Non-condensing boilers should be fitted with a flue condensing kit where feasible and where the boiler is likely to be able to operate in condensing mode (e.g. variable temperature circuits).,{'ID': '235_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_bed3cb74-fdd3-4888-80ab-b416d1b060ad,Sentence,"For systems that have the ability to use free cooling or heat recovery, the SEER should be derived for the specific application, including free cooling or heat recovery elements.",{'ID': '282_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_bfb006bb-c7f5-4586-adc3-89c758d4d99d,Sentence,The system should be specified and installed according to the manufacturers instructions to ensure the overall performance of the system meets a reasonable standard.,{'ID': '332_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_c0abe869-e87e-4e66-a8ca-8578a338b07a,Sentence,"Where a building automation and control system is installed, its control capabilities should be appropriate for the building, its expected usage and the building services specification.",{'ID': '329_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_c1b2e39e-0bab-438c-8b35-c2b37e5cf93a,Sentence,"Equipment should be designed, specified and installed with the aim of maximising its efficiency as installed.",{'ID': '233_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_c6d0c791-e7f9-4a3f-abc1-631a2e6be0d1,Sentence,Manual reset should be possible if there is an over-temperature trip.,{'ID': '269_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_c954c2a4-3d5c-4e63-8228-9704b463aa8e,Sentence,"The input charge for electric storage heaters should be adjusted automatically, based on the internal air temperature.",{'ID': '260_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_d3a38555-7c36-48b8-8643-702cd72525a9,Sentence,Air handling systems should be capable of achieving a specific fan power (SFP) at 25 of design flow rate no greater than the SFP achieved at 100 design flow rate.,{'ID': '297_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_d791b3d9-ff45-46d6-90d4-39fdaf9d0879,Sentence,Lighting should be designed based on CIBSEs SLL Lighting Handbook or an equivalent design guide.,{'ID': '310_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_f5a71c7b-e852-40f2-8f88-91cda7902a7e,Sentence,"If a new building has a space heating or airconditioning system with an effective rated output greater than 180kW, a building automation and control system should be installed.",{'ID': '319_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_fdd9e41e-20a5-4f5b-9dae-91653467c3ec,Sentence,Multiple cooling units should be provided with controls that ensure that the combined plant operates in its most efficient modes.,{'ID': '275_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_fdd9f39e-e397-4172-b4da-3d213a30f987,Sentence,On-site electricity generation should be provided with automated controls that support the design of the system and the intended use.,{'ID': '335_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_0262f6e5-21bc-4312-9388-8ac93b79416d,Sentence,The minimum full load EER of the absorption chillers should be no worse than 0.7.,{'ID': '285_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_10b37d1a-a0b5-4dfb-8bcc-39317d144580,Sentence,"On variable volume systems, variable speed glandless circulators should be used.",{'ID': '289_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_197b9463-397e-4729-a08d-12739f9db069,Sentence,"For variable refrigerant flow (VRF) systems, any calculations must include indoor and outdoor conditions, the power input from controls, and indoor units.",{'ID': '283_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_23cff3c3-1251-4c5f-9fd9-8f52d25eb494,Sentence,Gasfired boilers and multi-stage oilfired boilers with an output of more than 500kW should have fully modulating burner controls.,{'ID': '252_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_23ff7307-c4ae-4bef-97bf-feb9682d91eb,Sentence,"If a water pump is used on a closed loop circuit and the motor is rated at more than 750W, then it should be fitted with or controlled by an appropriate variable speed controller on any variable volume system.",{'ID': '290_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_2633c957-07b4-4caa-a9d6-5acbac16b0b0,Sentence,NOTE: Linear interpolation should be used to determine efficiencies between manufacturers declared efficiencies at 30 and 100 load.,{'ID': '245_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_29ad081e-90f4-4eb0-9cea-a4f49beea768,Sentence,Fans used for general air distribution that are rated at more than 1100W should be fitted with variable speed drives.,{'ID': '298_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_2f75848b-a39a-41d3-a6bf-25ef1154bcff,Sentence,"Where appropriate, these should be automated (with manual override) so that energy savings are maximised.",{'ID': '322_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_33eb3a5a-584f-4d1e-84a0-35fe66954d80,Sentence,Consideration should be given to the power requirements of essential (e.g. life safety) systems.,{'ID': '323_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_354c849e-8e02-47ec-992c-e5431a62cb3f,Sentence,Ventilation systems that provide supply and extract ventilation should be fitted with a heat recovery system where technically feasible.,{'ID': '309_UK_DocM_V2_AccessAndUseOfBuildings'}
Sentence_02648917-f651-4c45-9449-1623cafd6cdc,Sentence,Public Health Englands Indoor Air Quality Guidelines for Selected Volatile Organic Compounds (VOCs) in the UK should be used.,{'ID': '118_UK_DocF_V2_Ventilation'}
Sentence_0a7ff0c7-c5f9-4069-9d7e-2bfd6c4871d3,Sentence,The floor area of the extension does not exceed 30m2.,{'ID': '13_UK_DocL_V1_ConsrvationOfFuelAndPower'}
Sentence_0aad98a7-74e6-4678-9620-2f80355e7ba8,Sentence,commissioning notice must be given to the building control body.,{'ID': '94_UK_DocF_V2_Ventilation'}
Sentence_20216261-f56d-4f79-8a46-c781abe19f04,Sentence,"For new and existing buildings other than dwellings, information should be provided in a new or existing building log book.",{'ID': '98_UK_DocF_V2_Ventilation'}
Sentence_2319724e-2fd4-463b-bb59-0972073dc55a,Sentence,"Both before and after a newly constructed dwelling is built, a notice must be given to the building control body of the calculations.",{'ID': '44_UK_DocL_V1_ConsrvationOfFuelAndPower'}
Sentence_2695c899-0ada-478c-9b2d-796f79ea4c52,Sentence,"Glazing, with which people are likely to come into contact whilst moving in or about the building shall: (a) if broken on impact, break in a way which is unlikely to cause injury; or (b) resist impact without breaking; or (c) be shielded or protected from impact.",{'ID': '92_UK_DocK_ProtectionFromFalling'}
Sentence_2ca092ec-4425-4552-a389-fd0dadfbd154,Sentence,NOTE: A floor level with a gradient of 1:20 or steeper should be designed as a ramp.,{'ID': '54_UK_DocK_ProtectionFromFalling'}
Sentence_371e1755-8bb5-456e-bf66-5a50f4c19d59,Sentence,"Where there is full-height structural guarding, if you provide a second (lower) handrail, the vertical height from the pitch line of the steps (or the surface of the ramp) to the top of the second (lower) handrail should be 600mm.",{'ID': '50_UK_DocK_ProtectionFromFalling'}
Sentence_38745b5e-4dea-43fe-9378-5befa5a2399d,Sentence,A copy of the completed commissioning sheet should be given to the owner of the building.,{'ID': '99_UK_DocF_V2_Ventilation'}
Sentence_03ee3a93-abb7-451f-98bf-d6c3d0baf8a2,Sentence,Provision shall be made to ensure a clear view of the space on either side of a swing door or gate.,{'ID': '116_UK_DocK_ProtectionFromFalling'}
Sentence_06c2e0f7-69c8-47ec-bf31-9902ae9df7cf,Sentence,"Provision shall be made for any windows, skylights, or any transparent or translucent walls, ceilings or roofs to be safely accessible for cleaning.",{'ID': '109_UK_DocK_ProtectionFromFalling'}
Sentence_09e6b265-5610-4917-ac32-6b2c8f144fd6,Sentence,"Windows, skylights and ventilators which can be opened by people in or about the building shall be so constructed or equipped that they may be opened, closed or adjusted safely.",{'ID': '107_UK_DocK_ProtectionFromFalling'}
Sentence_12e1a42b-38ed-42c8-ac32-86091fcb85b1,Sentence,The frequency of measurements should be sufficient to ensure that changes in the use of the room or space throughout the day are represented in the readings.,{'ID': '125_UK_DocF_V2_Ventilation'}
Sentence_19c404de-7fd5-4e44-8a8f-b4219883f0ce,Sentence,That background ventilators allow fresh air into the building and should be left open.,{'ID': '102_UK_DocF_V2_Ventilation'}
Sentence_29957187-5bca-4da2-b309-4b7ea2fdbf55,Sentence,Provision shall be made for powered doors and gates to be opened in the event of a power failure.,{'ID': '115_UK_DocK_ProtectionFromFalling'}
Sentence_2afa8bba-b5ad-4e12-bc27-4beea3fd09b2,Sentence,The normal relationship between the dimensions of the rise and going is: twice the rise plus the going (2R G) equals between 550mm and 700mm.,{'ID': '19_UK_DocK_ProtectionFromFalling'}
Sentence_2cc3d5b0-d3b4-45f2-a00d-838fd3f9abbb,Sentence,"There should be a supply rate, in the absence of tobacco smoke or other excessive pollutants, of 10 litres per second per person.",{'ID': '114_UK_DocF_V2_Ventilation'}
Sentence_2f0f22aa-06d3-478d-a777-5aca5c2fb5c1,Sentence,"For sliding doors and gates, provide both of the following: (i) a stop or other effective means to prevent them coming off the end of the track; (ii) a retaining rail to prevent doors and gates falling if the suspension system fails or the rollers leave the track.",{'ID': '120_UK_DocK_ProtectionFromFalling'}
Sentence_2fc22f95-5131-40af-8e97-513ecc970217,Sentence,What constitutes a substantial proportion should be assessed on a case-by-case basis by the building control body.,{'ID': '18_UK_DocL_V1_ConsrvationOfFuelAndPower'}
Sentence_3153d771-404e-4a54-ac05-ed1b75e37506,Sentence,"Gangways should not be less than 1100mm wide unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",{'ID': '8_UK_DocK_ProtectionFromFalling'}
Sentence_316c89ee-aa42-4e7a-9372-960cf25b3265,Sentence,Extract ventilation may be by natural means or by mechanical means (e.g. by an extract fan or acentral system).,{'ID': '105_UK_DocF_V2_Ventilation'}
Sentence_4abb3268-3ba6-47e8-a8b7-4676dbaa9a16,Sentence,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear headroom of 2m, except in doorways.",{'ID': '28_UK_DocK_ProtectionFromFalling'}
Sentence_4e119abd-0cf7-4c60-9c7b-1083f9b46280,Sentence,"NOTE: If an exposed facade is close to an area of sustained and loud noise (e.g. a main road), then a noise attenuating background ventilator should be fitted.",{'ID': '85_UK_DocF_V2_Ventilation'}
Sentence_500fc416-e652-4a2c-8dd3-8d9754ea1829,Sentence,There should be no visible mould on the inner surfaces of external walls of a properly heated building with typical moisture generation.,{'ID': '115_UK_DocF_V2_Ventilation'}
Sentence_61630012-3ff7-44cb-af91-7845be0b6f79,Sentence,"How the measurements can help you take action CO2 measurements should be used as a broad guide to ventilation within a space, rather than treated as safe thresholds.",{'ID': '126_UK_DocF_V2_Ventilation'}
Sentence_6414854d-01f9-481f-a7f4-c4581e48d8b1,Sentence,Special safety features are not necessary if the ladder is not more than 6m long.,{'ID': '112_UK_DocK_ProtectionFromFalling'}
Sentence_6dd4c02d-ab0f-414d-b784-654bd72f9cd7,Sentence,Monitors should therefore be positioned at least 500mm away from room occupants.,{'ID': '123_UK_DocF_V2_Ventilation'}
Sentence_72785bd7-d935-4c81-ab5f-ba2095ba62a9,Sentence,"Manual controls, where provided, should be within reasonable reach of the occupants.",{'ID': '20_UK_DocL_V1_ConsrvationOfFuelAndPower'}
Sentence_73de2b17-802a-4cce-910b-049a35561a0c,Sentence,Purge ventilation may be provided by natural means (e.g. an openable window) ormechanical means (e.g. a fan).,{'ID': '108_UK_DocF_V2_Ventilation'}
Sentence_8cfa23d5-d9d3-4d72-a761-6595f876d577,Sentence,NOTE: Ventilation through infiltration should be considered to be part of the ventilation provision of a building.,{'ID': '79_UK_DocF_V2_Ventilation'}
Sentence_ac2db7e5-ea0b-4a14-9623-eba6300272a7,Sentence,A new dwelling must be built to a minimum standard of total energy performance.,{'ID': '46_UK_DocL_V1_ConsrvationOfFuelAndPower'}
Sentence_b02f9b87-d934-4c2f-8a59-b3b8c0a7be17,Sentence,"Instantaneous or snapshot CO2 readings can be misleading, so several measurements should be taken throughout the day.",{'ID': '124_UK_DocF_V2_Ventilation'}
Sentence_c0a6d35c-cc20-428b-941d-c3e3e6365c74,Sentence,"In a tier that is uninterrupted by cross-gangways, and where the pitch exceeds 25, use a maximum number of steps of 40.",{'ID': '25_UK_DocK_ProtectionFromFalling'}
Sentence_ccc405a0-c6d6-4ace-ad70-e0cfe07cd1e3,Sentence,"Stairs, ladders and ramps shall be so designed, constructed and installed as to be safe for people moving between different levels in or about the building.",{'ID': '14_UK_DocK_ProtectionFromFalling'}
Sentence_d3e7a947-536e-4a49-9823-e27fc0f68b27,Sentence,Length of landings to be at least equal to the width of the ramp.,{'ID': '66_UK_DocK_ProtectionFromFalling'}
Sentence_dd898f7c-ee89-4c12-adaf-0ba78a6b001f,Sentence,"Provision shall be made to prevent people moving in or about the building from colliding with open windows, skylights or ventilators.",{'ID': '98_UK_DocK_ProtectionFromFalling'}
Sentence_e505b13c-7b62-4857-aa2d-544dc986e9c0,Sentence,"For dwellings, for external tapered steps and stairs that are part of the building the going of each step should be a minimum of 280mm.",{'ID': '18_UK_DocK_ProtectionFromFalling'}
Sentence_f06f7ec1-3b83-4e1a-a421-b09589f2374c,Sentence,"Provision shall be made to prevent any door or gate: (a) which slides or opens upwards, from falling onto any person; and (b) which is powered, from trapping any person.",{'ID': '114_UK_DocK_ProtectionFromFalling'}
Sentence_05698d4d-c140-4bce-94b3-386ce02baa6b,Sentence,The storm water sewers within the building shall be equipped with condensation insulation.,{'ID': '169_Finnish_Health-WaterAndSewerage'}
Sentence_118d3fd1-0e9d-412f-a77e-fea591ea8e5f,Sentence,The oil and grease separators shall be equipped with a filling alarm.,{'ID': '154_Finnish_Health-WaterAndSewerage'}
Sentence_11f2902d-29c2-474e-97d0-628a2a97a666,Sentence,"Level differences of over 500 millimetres must be equipped with an appropriate safety barrier, railing or handrail.",{'ID': '109_Finnish_SafetyOfUse'}
Sentence_203faa23-7b71-47c9-a6e5-2333ac45389e,Sentence,"The riser of the indoor steps of dwelling units and living quarters  may  be  no  more  than  190  millimetres,  and  the  tread  must  be  no  less  than  250 millimetres.",{'ID': '22_Finnish_SafetyOfUse'}
Sentence_45338082-ca66-418b-8fe1-8f2be926f330,Sentence,A cube of no more than 100 millimetres may pass between the stair steps.,{'ID': '52_Finnish_SafetyOfUse'}
