:START_ID,:END_ID,:TYPE
Sentence_82bb35f1-0a27-4c94-bad3-246e6cc4f02a,able_to_manoeuvre_around,HAS_ENTITY
Sentence_82bb35f1-0a27-4c94-bad3-246e6cc4f02a,use_the_facilities_in_the_room,HAS_ENTITY
Sentence_82bb35f1-0a27-4c94-bad3-246e6cc4f02a,operate_switches_and_controls,HAS_ENTITY
Wheelchair_users,able_to_manoeuvre_around,NECESSITY
able_to_manoeuvre_around,use_the_facilities_in_the_room,NECESSITY
use_the_facilities_in_the_room,operate_switches_and_controls,NECESSITY
Sentence_835d8fad-7a27-4299-aa38-a5b1771a6779,large,HAS_ENTITY
Sentence_835d8fad-7a27-4299-aa38-a5b1771a6779,building_complexes,HAS_ENTITY
Sentence_835d8fad-7a27-4299-aa38-a5b1771a6779,retail_parks,HAS_ENTITY
Sentence_835d8fad-7a27-4299-aa38-a5b1771a6779,large,HAS_ENTITY
Sentence_835d8fad-7a27-4299-aa38-a5b1771a6779,sports_centres,HAS_ENTITY
Sentence_835d8fad-7a27-4299-aa38-a5b1771a6779,one,HAS_ENTITY
Sentence_835d8fad-7a27-4299-aa38-a5b1771a6779,wheelchair_accessible,HAS_ENTITY
Sentence_835d8fad-7a27-4299-aa38-a5b1771a6779,unisex,HAS_ENTITY
Sentence_835d8fad-7a27-4299-aa38-a5b1771a6779,toilet,HAS_ENTITY
Sentence_835d8fad-7a27-4299-aa38-a5b1771a6779,capable_of_including_an_adult_changing_table,HAS_ENTITY
large,building_complexes,NONE
building_complexes,retail_parks,NONE
retail_parks,large,NONE
large,sports_centres,NONE
sports_centres,one,NONE
one,wheelchair_accessible,NONE
wheelchair_accessible,unisex,NONE
unisex,toilet,NONE
toilet,capable_of_including_an_adult_changing_table,NONE
large,building_complexes,NECESSITY
building_complexes,retail_parks,NECESSITY
retail_parks,large,NECESSITY
large,sports_centres,NECESSITY
sports_centres,one,NECESSITY
one,wheelchair_accessible,NECESSITY
wheelchair_accessible,unisex,NECESSITY
unisex,toilet,NECESSITY
toilet,capable_of_including_an_adult_changing_table,NECESSITY
large,building_complexes,SELECTION
building_complexes,retail_parks,SELECTION
retail_parks,large,SELECTION
large,sports_centres,SELECTION
sports_centres,one,SELECTION
one,wheelchair_accessible,SELECTION
wheelchair_accessible,unisex,SELECTION
unisex,toilet,SELECTION
toilet,capable_of_including_an_adult_changing_table,SELECTION
large,building_complexes,EQUAL
building_complexes,retail_parks,EQUAL
retail_parks,large,EQUAL
large,sports_centres,EQUAL
sports_centres,one,EQUAL
one,wheelchair_accessible,EQUAL
wheelchair_accessible,unisex,EQUAL
unisex,toilet,EQUAL
toilet,capable_of_including_an_adult_changing_table,EQUAL
Sentence_8479a43c-e64a-4180-af62-7f4124c460b8,entrance_door,HAS_ENTITY
Sentence_8479a43c-e64a-4180-af62-7f4124c460b8,shut_all_the_time,HAS_ENTITY
entrance_door,shut_all_the_time,NECESSITY
Sentence_86a39a0b-093f-4920-9879-fe7b3ae6675a,suitable,HAS_ENTITY
Sentence_86a39a0b-093f-4920-9879-fe7b3ae6675a,sanitary_accommodation,HAS_ENTITY
Sentence_86a39a0b-093f-4920-9879-fe7b3ae6675a,available_to_everybody,HAS_ENTITY
Sentence_86a39a0b-093f-4920-9879-fe7b3ae6675a,designed_for_wheelchair_users___ambulant_disabled_people___people_of_either_sex_with_babies_and_small_children_or_people_encumbered_by_luggage,HAS_ENTITY
suitable,sanitary_accommodation,SELECTION
sanitary_accommodation,available_to_everybody,SELECTION
available_to_everybody,designed_for_wheelchair_users___ambulant_disabled_people___people_of_either_sex_with_babies_and_small_children_or_people_encumbered_by_luggage,SELECTION
suitable,sanitary_accommodation,NECESSITY
sanitary_accommodation,available_to_everybody,NECESSITY
available_to_everybody,designed_for_wheelchair_users___ambulant_disabled_people___people_of_either_sex_with_babies_and_small_children_or_people_encumbered_by_luggage,NECESSITY
Sentence_8e7e4d9a-05b8-4512-91c5-e8dbb9488685,At_night,HAS_ENTITY
Sentence_8e7e4d9a-05b8-4512-91c5-e8dbb9488685,windows,HAS_ENTITY
Sentence_8e7e4d9a-05b8-4512-91c5-e8dbb9488685,patio_doors,HAS_ENTITY
Sentence_8e7e4d9a-05b8-4512-91c5-e8dbb9488685,balcony_doors,HAS_ENTITY
Sentence_8e7e4d9a-05b8-4512-91c5-e8dbb9488685,modelled_as_closed,HAS_ENTITY
At_night,windows,SELECTION
windows,patio_doors,SELECTION
patio_doors,balcony_doors,SELECTION
balcony_doors,modelled_as_closed,SELECTION
At_night,windows,NECESSITY
windows,patio_doors,NECESSITY
patio_doors,balcony_doors,NECESSITY
balcony_doors,modelled_as_closed,NECESSITY
Sentence_9691451a-57d5-484f-a346-0f83b59f7ae0,Refreshment_facilities,HAS_ENTITY
Sentence_9691451a-57d5-484f-a346-0f83b59f7ae0,restaurants,HAS_ENTITY
Sentence_9691451a-57d5-484f-a346-0f83b59f7ae0,bars,HAS_ENTITY
Sentence_9691451a-57d5-484f-a346-0f83b59f7ae0,designed,HAS_ENTITY
Sentence_9691451a-57d5-484f-a346-0f83b59f7ae0,they_can_be_reached_and_used_by_all_people_independently_or_with_companions,HAS_ENTITY
Refreshment_facilities,restaurants,SELECTION
restaurants,bars,SELECTION
bars,designed,SELECTION
designed,they_can_be_reached_and_used_by_all_people_independently_or_with_companions,SELECTION
Refreshment_facilities,restaurants,NECESSITY
restaurants,bars,NECESSITY
bars,designed,NECESSITY
designed,they_can_be_reached_and_used_by_all_people_independently_or_with_companions,NECESSITY
Sentence_96ad745d-47e4-44d5-91ee-a0482881dd8f,Consideration,HAS_ENTITY
Sentence_96ad745d-47e4-44d5-91ee-a0482881dd8f,installing_a_fold_down_table,HAS_ENTITY
Consideration,installing_a_fold_down_table,NECESSITY
Sentence_9c9a27b6-b4be-4946-854a-c46ee812140c,accessible,HAS_ENTITY
Sentence_9c9a27b6-b4be-4946-854a-c46ee812140c,bedrooms,HAS_ENTITY
Sentence_9c9a27b6-b4be-4946-854a-c46ee812140c,no_less_advantageously_situated_than_other_bedrooms,HAS_ENTITY
accessible,bedrooms,NECESSITY
bedrooms,no_less_advantageously_situated_than_other_bedrooms,NECESSITY
accessible,bedrooms,SELECTION
bedrooms,no_less_advantageously_situated_than_other_bedrooms,SELECTION
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,Changing_places_toilets,HAS_ENTITY
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,facilities_designed_for_individuals_with_complex_and_multiple_impairments_who_may_require_the_assistance_of_up_to_two_assistants,HAS_ENTITY
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,wheelchair_accessible,HAS_ENTITY
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,accommodation,HAS_ENTITY
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,separate_sex,HAS_ENTITY
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,toilet,HAS_ENTITY
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,washrooms,HAS_ENTITY
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,wheelchair_accessible,HAS_ENTITY
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,unisex,HAS_ENTITY
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,toileting_facilities,HAS_ENTITY
Sentence_a477ee34-044e-443b-a95f-fbb1da913c38,baby_changing_facilities,HAS_ENTITY
Changing_places_toilets,facilities_designed_for_individuals_with_complex_and_multiple_impairments_who_may_require_the_assistance_of_up_to_two_assistants,NONE
facilities_designed_for_individuals_with_complex_and_multiple_impairments_who_may_require_the_assistance_of_up_to_two_assistants,wheelchair_accessible,NONE
wheelchair_accessible,accommodation,NONE
accommodation,separate_sex,NONE
separate_sex,toilet,NONE
toilet,washrooms,NONE
washrooms,wheelchair_accessible,NONE
wheelchair_accessible,unisex,NONE
unisex,toileting_facilities,NONE
toileting_facilities,baby_changing_facilities,NONE
Changing_places_toilets,facilities_designed_for_individuals_with_complex_and_multiple_impairments_who_may_require_the_assistance_of_up_to_two_assistants,PART_OF
facilities_designed_for_individuals_with_complex_and_multiple_impairments_who_may_require_the_assistance_of_up_to_two_assistants,wheelchair_accessible,PART_OF
wheelchair_accessible,accommodation,PART_OF
accommodation,separate_sex,PART_OF
separate_sex,toilet,PART_OF
toilet,washrooms,PART_OF
washrooms,wheelchair_accessible,PART_OF
wheelchair_accessible,unisex,PART_OF
unisex,toileting_facilities,PART_OF
toileting_facilities,baby_changing_facilities,PART_OF
Changing_places_toilets,facilities_designed_for_individuals_with_complex_and_multiple_impairments_who_may_require_the_assistance_of_up_to_two_assistants,NECESSITY
facilities_designed_for_individuals_with_complex_and_multiple_impairments_who_may_require_the_assistance_of_up_to_two_assistants,wheelchair_accessible,NECESSITY
wheelchair_accessible,accommodation,NECESSITY
accommodation,separate_sex,NECESSITY
separate_sex,toilet,NECESSITY
toilet,washrooms,NECESSITY
washrooms,wheelchair_accessible,NECESSITY
wheelchair_accessible,unisex,NECESSITY
unisex,toileting_facilities,NECESSITY
toileting_facilities,baby_changing_facilities,NECESSITY
Changing_places_toilets,facilities_designed_for_individuals_with_complex_and_multiple_impairments_who_may_require_the_assistance_of_up_to_two_assistants,SELECTION
facilities_designed_for_individuals_with_complex_and_multiple_impairments_who_may_require_the_assistance_of_up_to_two_assistants,wheelchair_accessible,SELECTION
wheelchair_accessible,accommodation,SELECTION
accommodation,separate_sex,SELECTION
separate_sex,toilet,SELECTION
toilet,washrooms,SELECTION
washrooms,wheelchair_accessible,SELECTION
wheelchair_accessible,unisex,SELECTION
unisex,toileting_facilities,SELECTION
toileting_facilities,baby_changing_facilities,SELECTION
Sentence_aa921550-3c5f-470b-b578-1788f83b49a7,Uplighters,HAS_ENTITY
Sentence_aa921550-3c5f-470b-b578-1788f83b49a7,mounted_at_low_or_floor_level,HAS_ENTITY
Sentence_aa921550-3c5f-470b-b578-1788f83b49a7,disorientate_some_visually_impaired_people,HAS_ENTITY
Sentence_aa921550-3c5f-470b-b578-1788f83b49a7,avoided,HAS_ENTITY
Uplighters,mounted_at_low_or_floor_level,SELECTION
mounted_at_low_or_floor_level,disorientate_some_visually_impaired_people,SELECTION
disorientate_some_visually_impaired_people,avoided,SELECTION
Uplighters,mounted_at_low_or_floor_level,NECESSITY
mounted_at_low_or_floor_level,disorientate_some_visually_impaired_people,NECESSITY
disorientate_some_visually_impaired_people,avoided,NECESSITY
Uplighters,mounted_at_low_or_floor_level,NONE
mounted_at_low_or_floor_level,disorientate_some_visually_impaired_people,NONE
disorientate_some_visually_impaired_people,avoided,NONE
Sentence_aec8a3e1-5ba0-4288-ab0a-e47b0310ff6a,Capacities,HAS_ENTITY
Sentence_aec8a3e1-5ba0-4288-ab0a-e47b0310ff6a,derived_from_the_combined_total_of_a_buildings_publicly_accessible_facilities,HAS_ENTITY
Capacities,derived_from_the_combined_total_of_a_buildings_publicly_accessible_facilities,NECESSITY
Sentence_beeec1b2-c382-40cc-aec2-6eda86f5782e,residential_unit,HAS_ENTITY
Sentence_beeec1b2-c382-40cc-aec2-6eda86f5782e,shared,HAS_ENTITY
Sentence_beeec1b2-c382-40cc-aec2-6eda86f5782e,communal_room,HAS_ENTITY
Sentence_beeec1b2-c382-40cc-aec2-6eda86f5782e,common_space,HAS_ENTITY
Sentence_beeec1b2-c382-40cc-aec2-6eda86f5782e,categorised_separately,HAS_ENTITY
residential_unit,shared,NECESSITY
shared,communal_room,NECESSITY
communal_room,common_space,NECESSITY
common_space,categorised_separately,NECESSITY
residential_unit,shared,SELECTION
shared,communal_room,SELECTION
communal_room,common_space,SELECTION
common_space,categorised_separately,SELECTION
Sentence_d74e2b5e-7284-49c1-b01f-50d5e9e47edf,Wheelchair_users,HAS_ENTITY
Sentence_d74e2b5e-7284-49c1-b01f-50d5e9e47edf,able_to_reach_all_the_facilities_available_within_the_building,HAS_ENTITY
Wheelchair_users,able_to_reach_all_the_facilities_available_within_the_building,NECESSITY
Sentence_d82c4149-8daa-48b2-8f46-c959a5f9ebe3,Artificial,HAS_ENTITY
Sentence_d82c4149-8daa-48b2-8f46-c959a5f9ebe3,lighting,HAS_ENTITY
Sentence_d82c4149-8daa-48b2-8f46-c959a5f9ebe3,designed_to_give_good_colour_rendering_of_all_surfaces___without_creating_glare_or_pools_of_bright_light_and_strong_shadows,HAS_ENTITY
Artificial,lighting,SELECTION
lighting,designed_to_give_good_colour_rendering_of_all_surfaces___without_creating_glare_or_pools_of_bright_light_and_strong_shadows,SELECTION
Artificial,lighting,NECESSITY
lighting,designed_to_give_good_colour_rendering_of_all_surfaces___without_creating_glare_or_pools_of_bright_light_and_strong_shadows,NECESSITY
Sentence_e5316f51-becd-4144-b5e8-ae1701b41818,users,HAS_ENTITY
Sentence_e5316f51-becd-4144-b5e8-ae1701b41818,able_to_locate_a_control___know_which_setting_it_is_on_and_use_it_without_inadvertently_changing_its_setting,HAS_ENTITY
users,able_to_locate_a_control___know_which_setting_it_is_on_and_use_it_without_inadvertently_changing_its_setting,NECESSITY
Sentence_e5b89c46-e6d5-4fb8-9e13-936c670c37c7,installing_a_chemical_sanitary_waste_disposal_unit,HAS_ENTITY
Sentence_e5b89c46-e6d5-4fb8-9e13-936c670c37c7,wheelchair_accessible,HAS_ENTITY
Sentence_e5b89c46-e6d5-4fb8-9e13-936c670c37c7,WC_accommodation,HAS_ENTITY
installing_a_chemical_sanitary_waste_disposal_unit,wheelchair_accessible,NECESSITY
wheelchair_accessible,WC_accommodation,NECESSITY
installing_a_chemical_sanitary_waste_disposal_unit,wheelchair_accessible,SELECTION
wheelchair_accessible,WC_accommodation,SELECTION
Sentence_eefe1191-2903-4fb8-9138-6471e09fb67d,internal_temperature,HAS_ENTITY
Sentence_eefe1191-2903-4fb8-9138-6471e09fb67d,23C,HAS_ENTITY
Sentence_eefe1191-2903-4fb8-9138-6471e09fb67d,at_11pm,HAS_ENTITY
internal_temperature,23C,SELECTION
23C,at_11pm,SELECTION
internal_temperature,23C,GREATER
23C,at_11pm,GREATER
Sentence_f1898d1c-5d14-4f9b-8c31-e0ac7623a61c,building_control_body,HAS_ENTITY
Sentence_f1898d1c-5d14-4f9b-8c31-e0ac7623a61c,report,HAS_ENTITY
Sentence_f1898d1c-5d14-4f9b-8c31-e0ac7623a61c,demonstrates_that_the_residential_building_passes_CIBSEs_TM59_assessment_of_overheating,HAS_ENTITY
building_control_body,report,NECESSITY
report,demonstrates_that_the_residential_building_passes_CIBSEs_TM59_assessment_of_overheating,NECESSITY
building_control_body,report,SELECTION
report,demonstrates_that_the_residential_building_passes_CIBSEs_TM59_assessment_of_overheating,SELECTION
Sentence_07a9b148-d87f-492c-abe2-04175801038d,Standard,HAS_ENTITY
Sentence_07a9b148-d87f-492c-abe2-04175801038d,WC_compartments,HAS_ENTITY
Sentence_07a9b148-d87f-492c-abe2-04175801038d,have_a_minimum_manoeuvring_space_clear_of_any_door_swing,HAS_ENTITY
Standard,WC_compartments,NECESSITY
WC_compartments,have_a_minimum_manoeuvring_space_clear_of_any_door_swing,NECESSITY
Standard,WC_compartments,SELECTION
WC_compartments,have_a_minimum_manoeuvring_space_clear_of_any_door_swing,SELECTION
Sentence_08075a86-82be-487e-915b-2c8423f95cb8,equivalent_area,HAS_ENTITY
Sentence_08075a86-82be-487e-915b-2c8423f95cb8,opening,HAS_ENTITY
Sentence_08075a86-82be-487e-915b-2c8423f95cb8,meet_or_exceed_the_free_area_of_the_opening,HAS_ENTITY
equivalent_area,opening,PART_OF
opening,meet_or_exceed_the_free_area_of_the_opening,PART_OF
equivalent_area,opening,NECESSITY
opening,meet_or_exceed_the_free_area_of_the_opening,NECESSITY
Sentence_0a53e4af-84a7-46aa-b28a-cb1d873c8cae,type_and_quality,HAS_ENTITY
Sentence_0a53e4af-84a7-46aa-b28a-cb1d873c8cae,public_address,HAS_ENTITY
Sentence_0a53e4af-84a7-46aa-b28a-cb1d873c8cae,hearing_enhancement,HAS_ENTITY
Sentence_0a53e4af-84a7-46aa-b28a-cb1d873c8cae,telephone_systems,HAS_ENTITY
Sentence_0a53e4af-84a7-46aa-b28a-cb1d873c8cae,chosen_carefully_to_ensure_intelligibility,HAS_ENTITY
type_and_quality,public_address,NECESSITY
public_address,hearing_enhancement,NECESSITY
hearing_enhancement,telephone_systems,NECESSITY
telephone_systems,chosen_carefully_to_ensure_intelligibility,NECESSITY
type_and_quality,public_address,SELECTION
public_address,hearing_enhancement,SELECTION
hearing_enhancement,telephone_systems,SELECTION
telephone_systems,chosen_carefully_to_ensure_intelligibility,SELECTION
Sentence_0a6d6be2-bb25-4a7d-ac98-33351e1a2bb7,Wheelchair_accessible,HAS_ENTITY
Sentence_0a6d6be2-bb25-4a7d-ac98-33351e1a2bb7,bedrooms,HAS_ENTITY
Sentence_0a6d6be2-bb25-4a7d-ac98-33351e1a2bb7,sufficiently_spacious_to_enable_a_wheelchair_user_to_transfer_to_one_side_of_a_bed___with_or_without_assistance,HAS_ENTITY
Wheelchair_accessible,bedrooms,SELECTION
bedrooms,sufficiently_spacious_to_enable_a_wheelchair_user_to_transfer_to_one_side_of_a_bed___with_or_without_assistance,SELECTION
Wheelchair_accessible,bedrooms,NECESSITY
bedrooms,sufficiently_spacious_to_enable_a_wheelchair_user_to_transfer_to_one_side_of_a_bed___with_or_without_assistance,NECESSITY
Sentence_164122ed-c7ac-4cf8-8a54-3d56c144f78d,same,HAS_ENTITY
Sentence_164122ed-c7ac-4cf8-8a54-3d56c144f78d,number,HAS_ENTITY
Sentence_164122ed-c7ac-4cf8-8a54-3d56c144f78d,WCs___for_women__,HAS_ENTITY
Sentence_164122ed-c7ac-4cf8-8a54-3d56c144f78d,urinals___for_men__,HAS_ENTITY
Sentence_164122ed-c7ac-4cf8-8a54-3d56c144f78d,some,HAS_ENTITY
Sentence_164122ed-c7ac-4cf8-8a54-3d56c144f78d,building,HAS_ENTITY
Sentence_164122ed-c7ac-4cf8-8a54-3d56c144f78d,at_least_twice_as_many,HAS_ENTITY
same,number,SELECTION
number,WCs___for_women__,SELECTION
WCs___for_women__,urinals___for_men__,SELECTION
urinals___for_men__,some,SELECTION
some,building,SELECTION
building,at_least_twice_as_many,SELECTION
same,number,NECESSITY
number,WCs___for_women__,NECESSITY
WCs___for_women__,urinals___for_men__,NECESSITY
urinals___for_men__,some,NECESSITY
some,building,NECESSITY
building,at_least_twice_as_many,NECESSITY
same,number,NONE
number,WCs___for_women__,NONE
WCs___for_women__,urinals___for_men__,NONE
urinals___for_men__,some,NONE
some,building,NONE
building,at_least_twice_as_many,NONE
same,number,GREATER_EQUAL
number,WCs___for_women__,GREATER_EQUAL
WCs___for_women__,urinals___for_men__,GREATER_EQUAL
urinals___for_men__,some,GREATER_EQUAL
some,building,GREATER_EQUAL
building,at_least_twice_as_many,GREATER_EQUAL
Sentence_24729e93-fd1e-4e91-bbd6-ef8e73c582fb,unit,HAS_ENTITY
Sentence_24729e93-fd1e-4e91-bbd6-ef8e73c582fb,contains_both_living_accommodation_and_space_for_commercial_purposes,HAS_ENTITY
Sentence_24729e93-fd1e-4e91-bbd6-ef8e73c582fb,treated_as_a_residential_building___as_long_as_the_commercial_part_canrevert_to_residential_use,HAS_ENTITY
unit,contains_both_living_accommodation_and_space_for_commercial_purposes,SELECTION
contains_both_living_accommodation_and_space_for_commercial_purposes,treated_as_a_residential_building___as_long_as_the_commercial_part_canrevert_to_residential_use,SELECTION
unit,contains_both_living_accommodation_and_space_for_commercial_purposes,NECESSITY
contains_both_living_accommodation_and_space_for_commercial_purposes,treated_as_a_residential_building___as_long_as_the_commercial_part_canrevert_to_residential_use,NECESSITY
Sentence_31e6f85a-97ea-4224-9144-bc3d1daad96d,Consideration,HAS_ENTITY
Sentence_31e6f85a-97ea-4224-9144-bc3d1daad96d,low_level,HAS_ENTITY
Sentence_31e6f85a-97ea-4224-9144-bc3d1daad96d,urinal,HAS_ENTITY
Sentence_31e6f85a-97ea-4224-9144-bc3d1daad96d,for_children,HAS_ENTITY
Sentence_31e6f85a-97ea-4224-9144-bc3d1daad96d,male_washrooms,HAS_ENTITY
Consideration,low_level,SELECTION
low_level,urinal,SELECTION
urinal,for_children,SELECTION
for_children,male_washrooms,SELECTION
Consideration,low_level,NONE
low_level,urinal,NONE
urinal,for_children,NONE
for_children,male_washrooms,NONE
Consideration,low_level,PART_OF
low_level,urinal,PART_OF
urinal,for_children,PART_OF
for_children,male_washrooms,PART_OF
Sentence_35af73f1-53c7-4377-9da0-acf99eef4d8e,WC_compartment_doors,HAS_ENTITY
Sentence_35af73f1-53c7-4377-9da0-acf99eef4d8e,doors,HAS_ENTITY
Sentence_35af73f1-53c7-4377-9da0-acf99eef4d8e,wheelchair_accessible,HAS_ENTITY
Sentence_35af73f1-53c7-4377-9da0-acf99eef4d8e,unisex,HAS_ENTITY
Sentence_35af73f1-53c7-4377-9da0-acf99eef4d8e,toilets,HAS_ENTITY
Sentence_35af73f1-53c7-4377-9da0-acf99eef4d8e,changing_rooms,HAS_ENTITY
Sentence_35af73f1-53c7-4377-9da0-acf99eef4d8e,shower_rooms,HAS_ENTITY
Sentence_35af73f1-53c7-4377-9da0-acf99eef4d8e,have_an_emergency_release_mechanism_so_that_they_are_capable_of_being_opened_outwards___from_the_outside___in_case_of_emergency,HAS_ENTITY
WC_compartment_doors,doors,NECESSITY
doors,wheelchair_accessible,NECESSITY
wheelchair_accessible,unisex,NECESSITY
unisex,toilets,NECESSITY
toilets,changing_rooms,NECESSITY
changing_rooms,shower_rooms,NECESSITY
shower_rooms,have_an_emergency_release_mechanism_so_that_they_are_capable_of_being_opened_outwards___from_the_outside___in_case_of_emergency,NECESSITY
WC_compartment_doors,doors,NONE
